"TARGET_DT0","INDEX_VALUE1","TOTAL_EA2","TOTAL_VOLUME3","ANT4","FOREIGNER5","COMPANY6","INVEST_BANK7","INVEST_TRUST8","PENSION_FUND9"
"2021.07.06",3305.21,1029465,14686383,-2929,2240,696,1399,370,-965
"2021.07.07",3285.34,1147641,14507060,11631,-3382,-8346,-4012,-2113,-1976
"2021.07.08",3252.68,1516034,16870624,10942,-4985,-6255,-2215,-1021,-2809
"2021.07.09",3217.95,1308364,16473105,18006,-13332,-5083,-4322,-495,-266
"2021.07.12",3246.47,1135042,11280079,-2296,394,2183,1370,410,497
"2021.07.13",3271.38,1150101,13494445,-5620,2713,3061,2695,-34,442
"2021.07.14",3264.81,908953,12993100,6056,-2726,-3159,-1967,-662,-520
"2021.07.15",3286.22,1172430,13683900,-3398,1003,2075,2222,206,-241
"2021.07.16",3276.91,1066507,14781318,6936,-899,-5716,-3531,-1658,-243
"2021.07.19",3244.04,1095559,12855281,9359,-4543,-4558,-2442,-1038,-970
"2021.07.20",3232.7,979670,15292372,370,-1807,1521,1703,122,-150
"2021.07.21",3215.91,990326,14864747,7366,-4923,-2814,-1773,231,-1008
"2021.07.22",3250.21,712983,13039249,-8792,581,8161,8307,19,61
"2021.07.23",3254.42,805048,13209383,-882,1119,-146,3867,-267,-649
"2021.07.26",3224.95,826066,12212490,7241,-3754,-3382,-700,-2019,-691
"2021.07.27",3232.53,991938,12348469,-2760,429,2237,2334,-275,254
"2021.07.28",3236.86,868602,11979296,1396,-4211,3001,4092,-351,-674
"2021.07.29",3242.65,694823,10491306,-175,-2261,2584,2360,929,-442
"2021.07.30",3202.32,687861,12808243,12548,-7118,-5712,-2880,-898,-1713
"2021.08.02",3223.04,561003,10237986,-4877,-1472,6254,7760,-791,-657
"2021.08.03",3237.14,653512,12491381,-6700,6629,-348,2234,-1002,-1365
"2021.08.04",3280.38,632241,12357119,-17766,9075,8893,7859,1250,-149
"2021.08.05",3276.13,680941,11877709,-2521,673,1845,3835,-190,-1548
"2021.08.06",3270.36,941361,15455403,1912,569,-2344,-1436,-367,-393
"2021.08.09",3260.42,707654,15732538,9497,-2005,-7527,-4236,-1329,-1725
"2021.08.10",3243.19,730349,21657924,15415,-6373,-3833,-1456,-1467,-456
"2021.08.11",3220.62,618092,19193400,17856,-16134,-1925,2725,-2490,-1690
"2021.08.12",3208.38,643282,20403904,18308,-18823,523,1493,227,-1166
"2021.08.13",3171.29,696468,20201968,28040,-26926,-1655,-2079,-326,719
"2021.08.17",3143.09,690842,22241588,5870,-4209,-1276,-799,-237,-333
"2021.08.18",3158.93,622791,16752626,-1288,-2594,4100,2756,452,921
"2021.08.19",3097.83,655629,17170844,8025,-2666,-3297,-1539,-1413,-214
"2021.08.20",3060.51,672088,16450579,2712,-2538,-163,-70,-391,337
"2021.08.23",3090.21,570979,13424032,-5764,-303,6096,4570,1143,312
"2021.08.24",3138.3,586535,14946073,-3532,1536,2315,633,1032,725
"2021.08.25",3146.81,624688,13365595,-267,1634,3450,-105,3655,228
"2021.08.26",3128.53,727719,13335287,4400,-3632,-814,-1006,374,-69
"2021.08.27",3133.9,520668,11039934,-3440,-3708,7321,6291,509,225
"2021.08.30",3144.19,602858,11758710,-577,-2366,2526,1526,1075,-96
"2021.08.31",3199.27,661221,15863630,-9938,11233,-1347,-1612,547,-34
"2021.09.01",3207.02,746705,13537907,-1030,748,-316,-375,611,55
"2021.09.02",3175.85,757859,15378375,9412,5495,-14902,-3552,-371,-10483
"2021.09.03",3201.06,641510,13110992,-4695,5845,-766,-288,758,-810
"2021.09.06",3203.33,726190,12313477,-966,623,457,298,7,-3
"2021.09.07",3187.42,760159,11943337,4337,-3105,-1203,-1451,-12,260
"2021.09.08",3162.99,859889,17302712,4269,-2229,-1831,-91,-561,-1042
"2021.09.09",3114.7,927368,17787104,12028,-3173,-9315,-9551,876,-1688
"2021.09.10",3125.76,723085,13566490,2791,-5174,2383,3014,619,-1309
"2021.09.13",3127.86,732269,13505433,-3355,1445,1996,1783,455,-305
"2021.09.14",3148.83,713227,15787292,-12951,2939,7637,5841,1786,-69
"2021.09.15",3153.4,616557,12162693,-1846,2940,-1406,-1237,-200,314
"2021.09.16",3130.09,612873,12259518,4593,260,-5160,-3790,-675,-164
"2021.09.17",3140.51,589244,14937657,2231,531,-3020,-4044,1479,-143
"2021.09.23",3127.58,623841,14009138,-3106,5709,-2361,-6,-2122,200
"2021.09.24",3125.24,753222,12558236,2483,835,-3419,-2067,-804,-267
"2021.09.27",3133.64,883229,12266966,-3416,3394,83,971,-447,-84
"2021.09.28",3097.92,894913,14658731,5611,60,-5516,-5113,608,-283
"2021.09.29",3060.27,821557,15137007,9604,-6598,-3126,-3006,280,-383
"2021.09.30",3068.82,885818,14942853,1435,390,-2178,-2228,651,-606
"2021.10.01",3019.18,855481,12944006,7609,-3000,-4873,-3610,-1031,-277
"2021.10.05",2962.17,840557,15315537,3530,-6232,2362,3067,-164,-360
"2021.10.06",2908.31,901721,15668592,1718,-2760,834,889,404,-382
"2021.10.07",2959.46,595381,11906736,-5317,-1071,6143,5823,580,-199
"2021.10.08",2956.3,668946,12634091,4617,-463,-4527,-3564,51,-873
"2021.10.12",2916.38,660180,12767649,9793,-8206,-1999,-1999,-49,487
"2021.10.13",2944.41,752132,12294514,-5332,-2711,7724,5884,1096,786
"2021.10.14",2988.64,617170,12064564,-1151,-3849,5037,4624,440,39
"2021.10.15",3015.06,857797,12540973,-3003,863,2134,1255,590,337
"2021.10.18",3006.68,926369,10649948,4241,393,-4885,-3277,-762,-340
"2021.10.19",3029.04,845703,10112026,-3276,1455,1838,3831,-369,-1260
"2021.10.20",3013.13,680326,11178213,2833,-689,-2114,147,-950,-1014
"2021.10.21",3007.33,887369,10572398,-1598,529,1181,1811,102,-296
"2021.10.22",3006.16,695272,9047262,-674,-1080,1855,2465,-274,-465
"2021.10.25",3020.54,791795,10489293,-3046,364,2588,3387,-231,-342
"2021.10.26",3049.08,564559,9512681,-4752,1061,3474,2874,221,325
"2021.10.27",3025.49,607875,10220672,6142,-2845,-3491,-1841,-795,-649
"2021.10.28",3009.55,617256,12367618,3401,-2484,-1145,-1124,373,-143
"2021.10.29",2970.68,545833,11035682,12566,-8005,-4759,-3479,-510,-786
"2021.11.01",2978.94,475382,9410799,-2657,-3586,6368,7643,-539,-652
"2021.11.02",3013.49,525853,9662968,-10753,3166,7654,8566,96,-319
"2021.11.03",2975.71,658648,12438267,8392,-4444,-4204,-5525,-116,1485
"2021.11.04",2983.22,772023,14658519,-6954,3474,3374,4639,28,-1229
"2021.11.05",2969.27,688027,12669722,3262,1023,-4450,-1656,-846,-2025
"2021.11.08",2960.2,560205,10388089,3642,-1174,-2761,12,-1906,-929
"2021.11.09",2962.46,708773,9684977,-1565,-1373,2740,4021,-261,-1090
"2021.11.10",2930.17,570931,9663221,2341,-177,-2350,-741,-726,-911
"2021.11.11",2924.92,572859,13468395,1314,885,-2426,16,-1154,-1410
"2021.11.12",2968.8,665733,12472956,-10402,4271,5945,4280,576,1045
"2021.11.15",2999.52,639395,11402053,-8137,3983,4147,4120,-407,468
"2021.11.16",2997.21,579646,11101212,-1456,6488,-5171,808,-643,-643
"2021.11.17",2962.42,541489,10661680,7260,1097,-8757,-6267,-1126,-1001
"2021.11.18",2947.38,541652,10119317,2213,-457,-1974,-305,-952,-553
"2021.11.19",2971.02,657093,11002168,-3542,2328,750,1244,-227,-127
"2021.11.22",3013.25,530959,12945532,-13692,7957,5671,5632,-436,542
"2021.11.23",2997.33,524233,10830503,3802,2799,-6961,-5625,-1090,-266
"2021.11.24",2994.29,556640,10963458,2394,3178,-5931,-5130,-1085,245
"2021.11.25",2980.27,595969,9401090,2012,-946,-1504,-577,-849,-13
"2021.11.26",2936.44,595597,11901297,4881,-1769,-3710,-2760,-109,-562
"2021.11.29",2909.32,844400,13092783,-7619,396,7143,6815,758,-360
"2021.11.30",2839.01,983556,19852270,7338,-1332,-6400,-4314,-1082,-1024
"2021.12.01",2899.72,563927,12534484,-10107,9423,-1110,-1365,1087,1233
"2021.12.02",2945.27,534461,11918441,-9199,8851,29,-115,-170,365
"2021.12.03",2968.33,486749,10344372,-2655,1515,887,-960,386,1537
"2021.12.06",2973.25,479907,9657402,-1679,20,1521,587,152,817
"2021.12.07",2991.72,541370,10215647,-1396,2074,-757,-1137,1246,-707
"2021.12.08",3001.8,488246,11115220,-6862,-789,8027,8948,-416,-187
"2021.12.09",3029.57,513445,12614031,-5076,3261,6368,9624,-1287,-2395
"2021.12.10",3010.23,451599,8434890,150,-2887,2395,-815,2336,1040
"2021.12.13",3001.66,375828,8629448,-3683,-1385,4688,3864,164,744
"2021.12.14",2987.95,581569,9856789,-376,1834,-1878,-1698,-792,841
"2021.12.15",2989.39,432874,8253059,1668,-225,-1700,-361,-546,-681
"2021.12.16",3006.41,402825,8524314,-1692,1835,-515,965,-823,-266
"2021.12.17",3017.73,451824,11650002,-5272,5319,-138,1411,-1328,-54
"2021.12.20",2963.0,377584,8621305,10860,-5544,-5749,-2872,-1650,-1063
"2021.12.21",2975.03,410979,9108501,-6476,293,6018,5879,163,230
"2021.12.22",2984.48,461755,8835649,-4998,4160,613,688,269,-170
"2021.12.23",2998.17,483838,9319626,-8209,2261,5787,5874,405,-230
"2021.12.24",3012.43,537548,8583472,-11324,1894,9161,8088,1151,199
"2021.12.27",2999.55,475363,8280394,-5443,486,4362,4100,332,-124
"2021.12.28",3020.24,607046,12096893,-19976,4489,15189,14541,374,-38
"2021.12.29",2993.29,545831,10908667,18519,-1223,-17360,-14942,-331,-881
"2021.12.30",2977.65,461038,8727458,9536,-2138,-7606,-9288,2071,-469
"2022.01.03",2988.77,435825,8193887,5230,2654,-8110,-6744,-707,-376
"2022.01.04",2989.24,621549,9991473,6457,904,-7453,-7640,381,-158
"2022.01.05",2953.97,787346,15428422,6984,6175,-13222,-10545,-1329,-794
"2022.01.06",2920.53,786045,13297135,2847,1812,-4855,-3622,808,-1416
"2022.01.07",2954.89,546172,10582421,-2442,6554,-3357,-3834,1034,-604
"2022.01.10",2926.72,477399,10397827,5729,-820,-4999,-2873,-761,-1343
"2022.01.11",2927.38,566171,10646541,-2189,4828,-2619,-1137,-45,-941
"2022.01.12",2972.48,519500,10895354,-10728,4551,6055,5953,166,323
"2022.01.13",2962.09,604870,11458978,-935,3697,-3031,-1787,814,-1747
"2022.01.14",2921.92,532668,10799738,8069,-2451,-5953,-4965,-444,-144
"2022.01.17",2890.1,593260,10396512,4814,-6888,1782,293,-1614,-757
"2022.01.18",2864.24,554040,10040965,1999,157,-2274,-332,-1260,-381
"2022.01.19",2842.28,463829,9649066,-294,347,-119,1540,-166,-1192
"2022.01.20",2862.68,395669,8872018,1461,-2774,1091,2907,-805,-1020
"2022.01.21",2834.29,532753,10718107,8958,-2205,-6434,-1955,-1939,-1981
"2022.01.24",2792.0,473993,9304491,-1377,-4362,5936,7811,-497,-555
"2022.01.25",2720.39,639958,11700945,5733,-4310,-1681,-242,44,-1458
"2022.01.26",2709.24,472650,8978726,2218,-2417,-158,2578,-265,-1604
"2022.01.27",2614.49,487726,20548836,-1393,-17056,18478,1033,3782,12231
"2022.01.28",2663.34,434186,13753057,2735,-7010,3923,549,1844,707
"2022.02.03",2707.82,435709,12472536,-1339,838,497,-1092,-64,1336
"2022.02.04",2750.26,536148,11393256,-4149,1904,2144,-1396,1458,1818
"2022.02.07",2745.06,417838,11291947,8109,-69,-8325,-7517,-206,-780
"2022.02.08",2746.47,560534,11785877,456,-961,394,648,-375,241
"2022.02.09",2768.85,539123,10337571,-4601,2396,1970,1960,-147,147
"2022.02.10",2771.93,509611,12776154,-3068,8345,-5419,-4322,-1039,-68
"2022.02.11",2747.71,480520,10992603,706,6103,-6953,-3824,-593,-2565
"2022.02.14",2704.48,616343,11579386,-1893,667,961,407,-1132,1743
"2022.02.15",2676.54,589039,9435833,1705,-2192,342,1507,-945,-167
"2022.02.16",2729.68,422366,8389883,-2080,-445,2254,2418,-37,-1
"2022.02.17",2744.09,611421,11812904,-10983,6493,4345,1062,2611,579
"2022.02.18",2744.52,513521,8508342,422,-1514,1040,508,2,470
"2022.02.21",2743.8,495301,7896733,1016,-634,-896,-1206,-23,-31
"2022.02.22",2706.79,648400,10590490,6714,-3266,-3823,-2480,-500,-792
"2022.02.23",2719.53,537841,9138533,634,-2667,1896,1808,-63,274
"2022.02.24",2648.8,926399,13586138,10998,-6669,-4826,-3088,-723,-1058
"2022.02.25",2676.76,664347,12221012,-852,-1230,1942,2707,109,-713
"2022.02.28",2699.18,613470,12894247,2908,966,-3801,-2767,-519,-242
"2022.03.02",2703.52,527950,10996672,4264,-3064,-1322,-1289,-277,4
"2022.03.03",2747.08,614514,10592861,-3912,1331,2591,1357,309,482
"2022.03.04",2713.43,765675,12427423,9868,-5869,-4256,-3217,-751,-863
"2022.03.07",2651.31,571562,12089299,21153,-11815,-9598,-6308,-1880,-1430
"2022.03.08",2622.4,540370,11679452,7320,-4736,-2914,-1485,-1129,-389
"2022.03.10",2680.32,613810,13694703,-3525,-4270,7645,7384,568,-572
"2022.03.11",2661.28,797034,12363206,10294,-6861,-3710,-2895,-4,-951
"2022.03.14",2645.65,636324,12037826,6250,-6399,55,-166,-810,816
"2022.03.15",2621.53,604181,9583002,5986,-6753,478,-238,-403,1060
"2022.03.16",2659.23,736353,9310850,-2363,-1341,3656,2738,497,553
"2022.03.17",2694.51,546079,11900904,-6954,4639,2504,1968,579,-304
"2022.03.18",2707.02,644017,11442603,1353,-1021,-143,-141,-576,529
"2022.03.21",2686.05,502401,8693849,8060,-4898,-3346,-1829,-736,-591
"2022.03.22",2710.0,489441,9367506,-1855,2198,-323,2867,486,465
"2022.03.23",2735.05,883375,11838671,-2985,572,2355,2330,-315,553
"2022.03.24",2729.66,960897,13177858,5091,10162,-15859,-1810,0,-259
"2022.03.25",2729.98,602771,10824995,6634,-5517,-1278,-1141,-229,43
"2022.03.28",2729.56,768042,9801744,1921,-2628,676,1382,-583,36
"2022.03.29",2741.07,732159,10020299,-85,-2799,3266,4254,-425,-342
"2022.03.30",2746.74,840134,11099514,-1380,-96,1593,2252,-610,-285
"2022.03.31",2757.65,1030288,9729367,-128,-1743,1887,1631,257,66
"2022.04.01",2739.85,1305564,10689584,8460,-681,-7830,-6096,-489,-1146
"2022.04.04",2757.9,1022970,9744917,-26,223,136,214,309,-226
"2022.04.05",2759.2,1605993,9933180,2382,144,-2478,-1918,-224,-123
"2022.04.06",2735.03,1321644,11014544,11402,-5836,-5658,-4424,-35,-962
"2022.04.07",2695.86,999275,12291042,12799,-7683,-5203,-3830,-1043,-190
"2022.04.08",2700.39,948355,10296234,4234,-4544,98,-31,162,186
"2022.04.11",2693.1,742601,8831630,1259,-1343,18,-419,457,150
"2022.04.12",2666.76,870969,9853720,5614,-4657,-1203,-925,158,-503
"2022.04.13",2716.49,733240,9645445,-5842,-649,6393,3266,1647,1510
"2022.04.14",2716.71,665351,11419812,898,-2528,1547,864,1583,-1046
"2022.04.15",2696.06,693717,9570267,7486,-3181,-4426,-5032,441,93
"2022.04.18",2693.21,1024914,9050332,1020,-947,-188,-522,-105,415
"2022.04.19",2718.89,1257385,9779975,-3431,331,3364,1503,471,1276
"2022.04.20",2718.69,1736282,12283912,738,948,-1612,-2527,345,521
"2022.04.21",2728.21,1002973,11482591,-5667,-597,6366,5104,644,759
"2022.04.22",2704.71,1239909,12120588,8362,-1556,-6975,-5972,-214,-633
"2022.04.25",2657.13,1018005,11698115,10634,-7229,-3476,-2374,-990,-77
"2022.04.26",2668.31,889941,10807853,-608,-2466,2697,1404,230,1354
"2022.04.27",2639.06,1072367,12558710,9052,-6797,-2418,-994,-2345,975
"2022.04.28",2667.49,899168,12463396,-1687,-365,1942,-530,1255,1154
"2022.04.29",2695.05,975253,12664752,-4933,144,4931,2061,1779,1166
"2022.05.02",2687.45,873722,9075648,2247,-675,-1806,-960,-582,-52
"2022.05.03",2680.46,883402,9199338,1042,1190,-2140,-1761,246,-459
"2022.05.04",2677.57,1181019,9903933,1009,314,-1502,644,-1353,-584
"2022.05.06",2644.51,1333935,10595418,7644,-4811,-3001,-1534,-1464,115
"2022.05.09",2610.81,892652,9289660,3381,-1957,-1768,723,-963,-1114
"2022.05.10",2596.56,841463,10842463,2856,-3196,75,956,-720,7
"2022.05.11",2592.27,679509,8608259,3453,-2889,-893,-1294,420,7
"2022.05.12",2550.08,900330,12167915,3909,-2797,-1575,-416,-66,-1025
"2022.05.13",2604.24,788539,10342060,-9082,642,8618,6286,1411,1256
"2022.05.16",2596.58,780198,8528536,650,9,-1159,-1048,-79,141
"2022.05.17",2620.44,873519,9658877,-3083,-543,5409,4760,183,641
"2022.05.18",2625.98,870268,10047167,260,2973,-3496,-3179,2531,-2778
"2022.05.19",2592.34,677595,9883989,5168,-896,-4828,-3546,-1508,326
"2022.05.20",2639.29,755652,9634339,-10412,1943,8365,7418,210,928
"2022.05.23",2647.38,644204,7815203,-1653,-300,1697,3447,-1173,-585
"2022.05.24",2605.87,851235,8703525,5786,-3237,-2821,-1682,-630,-365
"2022.05.25",2617.22,712611,8353418,-3581,-1663,5112,5510,-754,360
"2022.05.26",2612.45,595849,8613523,930,367,-1546,-332,-133,-797
"2022.05.27",2638.05,590813,8028158,-7447,2739,5544,4981,331,277
"2022.05.30",2669.66,469797,7473951,-8021,3493,4204,3154,768,209
"2022.05.31",2685.9,671679,13970895,-5090,10587,-5854,-5725,65,-52
"2022.06.02",2658.99,525259,7860485,7928,-870,-7489,-6691,-700,30
"2022.06.03",2670.65,562469,7566757,-3104,-126,3220,2135,530,643
"2022.06.07",2626.34,524710,8948923,9924,-2048,-8230,-6863,-805,-388
"2022.06.08",2626.15,576389,7964335,1392,-1230,-554,109,-744,280
"2022.06.09",2625.44,814882,10857975,3730,-9340,5553,6324,219,-1064
"2022.06.10",2595.87,724089,8285964,11066,-8483,-2814,-2926,-885,976
"2022.06.13",2504.51,660309,10335873,6679,-4955,-2181,-200,-1306,-215
"2022.06.14",2492.97,671756,9992819,373,-2782,1950,1968,-165,376
"2022.06.15",2447.38,714143,9936928,3465,-4755,797,1658,-63,-512
"2022.06.16",2451.41,584041,9588186,-1560,1551,-187,135,-89,7
"2022.06.17",2440.93,634896,11201571,2760,-3881,531,4008,-351,-227
"2022.06.20",2391.03,592701,9092289,1829,-6628,4448,4998,-286,-92
"2022.06.21",2408.93,479678,7440755,-2335,-3205,5407,5009,456,-119
"2022.06.22",2342.81,532138,8690134,3756,-3207,-794,358,-658,-331
"2022.06.23",2314.32,749660,10212365,-6726,-2961,9264,9744,216,-250
"2022.06.24",2366.6,654445,8469155,-6243,-369,6412,5518,787,162
"2022.06.27",2401.92,510587,7656358,-931,2655,-2026,-2866,1115,-341
"2022.06.28",2422.09,564985,7193433,1059,-376,-885,-367,-186,-476
"2022.06.29",2377.99,422127,7965810,6953,-2273,-5046,-4073,-621,-400
"2022.06.30",2332.64,515396,8923480,5208,-2335,-3204,-2369,-1020,-18
"2022.07.01",2305.42,530345,8687669,3274,-3404,-58,1328,-906,-348
"2022.07.04",2300.34,467959,7339364,-1825,-1403,3110,4254,-1082,-1
"2022.07.05",2341.78,323904,6890579,-3983,1330,2501,731,1033,297
"2022.07.06",2292.01,410732,8919471,8969,-464,-8908,-4673,-774,-466
"2022.07.07",2334.27,340172,7652635,-4703,1431,3130,2169,210,682
"2022.07.08",2350.61,411424,7008117,-874,2472,-1832,-1802,77,-305
"2022.07.11",2340.27,377108,6301233,1922,-185,-1880,-709,-812,-442
"2022.07.12",2317.76,379308,6369257,2677,-440,-2388,-1447,-1051,61
"2022.07.13",2328.61,308806,5998501,-2552,-1025,3565,2491,638,339
"2022.07.14",2322.32,349137,6539856,1037,3988,-5335,-5926,756,-393
"2022.07.15",2330.98,319675,7383211,-202,2631,-2629,-2928,57,191
"2022.07.18",2375.25,324357,7104661,-4214,6275,-2000,-2668,480,-21
"2022.07.19",2370.97,339377,6556190,916,384,-1441,-1920,-59,361
"2022.07.20",2386.85,333329,7434803,642,-400,-595,-579,285,-232
"2022.07.21",2409.16,295624,6309070,-3295,4393,-1133,-2038,1006,-33
"2022.07.22",2393.14,381596,6973850,2525,374,-3036,-971,-1489,-392
"2022.07.25",2403.69,323090,5959859,-2802,901,1928,2018,515,-636
"2022.07.26",2412.96,415671,6240741,-482,21,459,550,-72,-102
"2022.07.27",2415.53,333587,7049802,2119,-1172,-552,2214,-3050,302
"2022.07.28",2435.27,491073,9196434,-3280,4089,-602,477,-380,-605
"2022.07.29",2451.5,499369,10256338,-4932,3373,1478,3125,-787,-802
"2022.08.01",2452.25,487160,7509597,411,1362,-1755,-797,-609,-358
"2022.08.02",2439.62,549923,7266264,2924,2962,-5960,-3579,-1658,-710
"2022.08.03",2461.45,475302,6751538,-3309,4757,-1465,-375,-971,-39
"2022.08.04",2473.11,399964,7506315,120,1974,-2265,-2099,-565,332
"2022.08.05",2490.8,409776,7561092,-4157,3755,439,984,-499,-93
"2022.08.08",2493.1,418234,7613758,832,1757,-2962,-2963,211,275
"2022.08.09",2503.46,454363,8940803,-1767,329,1371,720,-416,1224
"2022.08.10",2480.88,479467,9029482,2621,-1023,-2032,-695,-696,-569
"2022.08.11",2523.78,505245,9710839,-6013,1386,4612,3913,710,-150
"2022.08.12",2527.94,445546,8028576,-2243,-130,2027,1760,-254,612
"2022.08.16",2533.52,398335,8064107,-543,490,-174,497,-435,-95
"2022.08.17",2516.47,418052,7153680,1547,514,-1998,677,-1330,-956
"2022.08.18",2508.05,381627,7105984,1344,3030,-4440,-2799,-832,-864
"2022.08.19",2492.69,459834,7138647,2708,3338,-6243,73,-136,-1802
"2022.08.22",2462.5,422552,6108018,1310,1192,-2375,-1320,-444,-456
"2022.08.23",2435.34,471166,7560708,1387,6,-1309,-695,-302,-205
"2022.08.24",2447.45,423502,8119783,-37,1505,-1411,-1548,137,-70
"2022.08.25",2477.26,426229,7286329,-1797,419,1199,629,261,339
"2022.08.26",2481.03,520091,8628665,-2539,2402,4768,498,4215,-10
"2022.08.29",2426.89,448746,7891467,5996,-589,-5567,-3814,-1602,55
"2022.08.30",2450.93,336555,6826615,1559,-403,-1354,-482,-773,20
"2022.08.31",2472.05,436246,9562592,446,7446,-2288,-1861,-245,-182
"2022.09.01",2415.61,580021,8452317,11480,-2882,-8871,-5652,-2199,-180
"2022.09.02",2409.41,391598,7214619,2949,-1730,-1426,-1974,408,276
"2022.09.05",2403.68,354737,6277833,-661,-693,1337,1604,-203,40
"2022.09.06",2410.02,294224,5476236,852,-793,-132,-279,207,-110
"2022.09.07",2376.46,378200,7530889,6860,-4890,-2264,-419,-1624,229
"2022.09.08",2384.28,423620,9208735,1407,-3857,2341,2123,721,-582
"2022.09.13",2449.54,367102,9165153,-11030,3969,7154,6442,308,303
"2022.09.14",2411.42,461507,7625505,3897,-1634,-2396,-3037,-763,1428
"2022.09.15",2401.83,424110,7432763,3497,-2231,-1440,-2033,171,294
"2022.09.16",2382.78,440798,8690463,4444,-463,-4082,-2286,-1509,-164
"2022.09.19",2355.66,403937,6885918,277,1,-412,670,-694,-282
"2022.09.20",2367.85,419340,7013236,-2252,-582,2833,2604,-42,321
"2022.09.21",2347.21,378165,6269073,3290,-2754,-673,-175,-90,-426
"2022.09.22",2332.31,446820,7413267,3126,-585,-2814,-2402,-352,-127
"2022.09.23",2290.0,446460,7416795,4313,-1905,-2510,-154,-1774,-387
"2022.09.26",2220.94,621995,9461817,-2421,-56,2767,6042,-2113,-1012
"2022.09.27",2223.86,487939,8005556,-308,-2435,2573,3203,16,-652
"2022.09.28",2169.29,596136,9208349,3236,-1421,-1809,-456,-274,-829
"2022.09.29",2170.93,508500,7240707,-2242,2197,-22,-134,571,-413
"2022.09.30",2155.49,950269,7923750,-2816,1647,1082,159,915,27
"2022.10.04",2209.38,421003,7500281,-2040,2182,-173,-570,634,-170
"2022.10.05",2215.22,855790,9509079,4531,784,-5511,-6109,359,542
"2022.10.06",2237.86,643015,6850065,-1855,2524,-740,-476,-260,-96
"2022.10.07",2232.84,428682,7831443,458,1005,-1538,-1563,-736,817
"2022.10.11",2192.07,859508,7867859,1086,1966,-3097,-2946,-1584,1389
"2022.10.12",2202.47,658347,7409130,-1460,2380,-1050,-784,-102,-278
"2022.10.13",2162.87,792452,7169779,720,2012,-2994,-430,-1041,-1464
"2022.10.14",2212.55,513523,7161818,-6229,2618,3631,2217,883,644
"2022.10.17",2219.71,498780,6526810,545,2621,-3173,-2465,-347,-310
